productID,price_per_one
21506,0.83
21519,0.83
21579,4.96
22660,14.13
22086,5.79
22103,3.29
22115,5.79
22260,1.63
22329,3.29
22245,1.63
90214S,0.83
DOT,295.2
90214B,0.83
90214G,0.83
90214L,0.83
90200D,4.15
90200E,4.15
90166,4.15
22751,7.46
22988,2.46
79190B,0.83
84660C,3.29
90059A,1.65
90183A,2.9
90202A,2.9
90214A,0.83
90214N,0.83
22170,13.29
84992,1.25
85025C,3.29
84598,0.42
84600,15.79
84661C,2.46
84688,8.29
84796B,24.96
84031B,4.13
84380,2.46
84536B,0.83
22952,1.25
35598D,2.46
35965,3.29
47471,1.46
79190A,0.83
22686,2.46
22714,0.83
22715,0.83
22718,0.83
22736,3.29
22744,5.79
22749,7.46
22785,8.29
22807,5.79
22815,0.83
22818,0.83
22544,0.83
22547,0.83
22577,1.63
22578,1.63
22579,1.63
22581,1.63
22593,1.63
22595,1.63
22630,4.13
22644,3.29
22649,10.79
22408,2.46
22413,5.79
22424,24.96
20914,5.79
21000,3.29
21977,1.25
22027,0.83
21098,2.46
21243,3.29
21340,24.96
21361,24.96
21531,4.96
21535,4.96
84247G,0.83
85125,3.29
90119,2.46
90130B,2.9
90014A,10.4
90019A,5.4
90033,2.48
21643,2.46
21671,2.46
85179A,2.46
85179C,2.46
85116,1.63
85066,24.96
21741,5.79
21818,1.63
84997D,7.46
90138,5.4
90163B,7.48
90183B,2.9
90206C,4.98
DOT,235.48
84920,7.46
84247L,0.83
84378,2.46
84510C,2.46
15044C,5.79
15056P,12.46
16237,0.42
17003,0.42
20658,2.46
20669,2.46
20677,2.46
20679,12.46
20767,4.96
20769,4.96
84536A,0.83
84581,4.13
84849B,3.29
47566B,8.29
47599A,4.13
72351A,4.13
79144C,0.83
82484,13.29
22735,3.29
22739,3.29
22740,1.63
22766,5.79
22767,19.96
22788,19.96
22814,0.83
22911,5.79
22964,4.13
22597,1.63
22616,0.83
22627,16.63
22636,16.63
22659,4.13
22365,14.13
22381,4.13
22386,4.13
22418,1.63
22269,2.46
22307,8.29
22324,4.13
21832,3.29
22071,3.29
22078,4.13
21889,2.46
21908,4.13
21945,1.63
22150,4.13
22200,8.29
21031,0.83
21244,3.29
21319,3.29
21365,5.79
22654,11.63
21509,0.83
21523,14.13
21527,16.63
21547,5.79
22840,15.79
85014B,12.46
DOT,301.84
90197B,4.98
90198A,4.15
90082A,6.65
85213,1.63
85170B,2.46
21755,11.63
85039C,1.63
85054,5.79
84535B,1.46
84375,4.13
72122,1.88
79321,9.96
82552,2.46
82582,4.13
35810B,4.13
37444A,5.79
22844,16.63
22845,12.46
22908,1.63
22926,11.63
22930,4.96
22937,4.96
22962,1.63
22694,4.13
22726,7.46
22757,2.46
22802,16.63
22831,5.79
22588,4.96
22640,1.63
22565,1.63
22568,7.46
22385,4.13
22284,3.29
22285,3.29
21903,4.13
22072,7.46
15044D,5.79
20675,2.46
20707,2.46
20764,7.46
22163,3.29
22823,110.0
22138,4.25
22060,8.5
37500,8.49
23166,1.04
85055,2.95
20845,6.35
84033,1.65
20893,2.55
85118,0.0
18097C,1.95
22111,12.46
22834,4.96
48187,12.46
21078,2.46
21426,4.96
84030e,8.29
22411,4.96
22629,2.46
22659,2.46
85040a,3.29
DOT,116.71
20665,5.79
21249,5.79
21576,4.96
21985,0.79
22361,5.79
22385,4.96
22406,2.46
22493,3.29
21424,6.63
48185,16.63
84510a,2.46
84832,1.63
DOT,101.0
21949,2.46
21191,4.13
21279,4.96
21380,5.79
21421,3.29
22808,5.79
22859,3.29
22893,0.83
22922,10.79
35095B,0.83
79190D,0.83
85036C,3.29
21716,4.96
21743,5.79
85152,4.13
85178,2.46
20716,2.46
20719,1.63
20795,4.13
20903,12.46
20969,7.46
84915,4.13
85040A,3.29
22713,0.83
22752,16.63
82001S,7.46
22464,3.29
22584,4.96
22624,16.63
22104,1.63
22107,7.46
22132,1.63
22133,1.63
22176,5.79
22215,16.63
90161C,4.98
90199D,6.23
90214C,0.83
90214H,0.83
90214J,0.83
90214M,0.83
90214R,0.83
DOT,243.21
90030C,5.82
90214P,0.83
20615,4.13
21063,1.63
21100,4.13
21358,2.46
21559,4.96
22121,11.63
22700,5.79
47590b,10.79
72807a,8.29
85231b,1.63
DOT,118.33
48138,16.63
48194,14.13
75049L,2.46
DOT,72.33
15056bl,12.46
21042,12.46
21188,5.79
21194,4.13
21195,4.13
21557,5.63
21811,2.46
21875,3.29
22097,2.46
22358,5.79
22518,4.13
47566,10.79
72351a,4.13
DOT,152.92
35095A,0.42
21259,12.46
21418,4.96
21670,2.46
22426,7.46
21975,1.25
20969,3.29
21161,3.29
21163,3.29
22472,10.79
22492,1.63
22567,2.46
22679,2.46
22076,3.29
90194,4.15
90212B,3.73
DOT,285.3
22158,5.79
22189,8.29
22756,2.46
22773,2.46
84212,4.96
22244,4.13
85048,8.33
22276,5.79
22277,4.13
22278,10.79
22949,2.92
35607A,1.63
35833P,3.29
22099,1.06
84796B,12.75
M,0.38
20619,2.1
21197,0.42
21557,2.55
22095,1.06
21561,2.1
47599A,1.69
22553,1.45
22254,1.06
85049C,1.06
22972,1.45
22716,0.36
84226,0.85
22522,1.63
22900,4.13
DOT,118.25
21788,1.63
22350,4.96
22360,5.79
79323W,6.75
84692,0.83
84711B,5.79
85032C,4.13
85049F,2.46
85061W,1.63
90003C,3.73
90003E,3.73
90036E,7.9
90089,1.63
90101,2.48
20974,1.25
21213,1.25
21714,2.46
21896,4.13
21981,0.83
10002,1.63
15060B,8.29
17012D,2.46
21562,4.13
22063,5.79
22271,5.79
22331,3.29
90161D,4.98
90173,3.73
90202C,2.9
DOT,470.12
22433,4.13
22437,1.63
22477,2.46
22587,1.63
22672,3.29
22803,33.29
22954,2.46
22971,4.96
37446,3.29
46775D,10.79
47559B,2.46
51014C,1.63
71143,2.46
84279P,8.29
84508C,4.96
21327,3.29
21354,2.46
21356,2.46
21366,8.29
21400,0.83
21926,1.25
37379A,1.25
90214R,1.25
35920,1.25
84510E,1.25
22866,0.0
22632,0.0
85125,4.95
84801A,2.1
POST,29.43
20972,1.06
84592,2.95
84927D,2.1
M,544.4
M,1283.8
BANK CHARGES,1050.15
84800S,1.25
79192A,1.25
21420,3.25
85130C,1.65
21845,2.55
22427,5.45
22430,4.25
22907,0.64
22274,2.55
22744,2.55
21715,2.1
22965,1.85
20756,0.85
82580,0.42
20854,1.45
22435,1.06
22351,0.0
20751,4.13
20794,4.96
20847,7.46
20985,2.46
21014,1.25
21015,1.25
21058,1.63
21121,2.46
21242,3.29
21246,10.79
21320,4.96
21391,4.13
21662,11.63
21829,0.42
22220,19.96
22503,24.96
22583,4.96
22663,4.13
22755,1.63
22800,7.46
47021G,4.96
48173C,14.13
71496A,1.46
72741,2.76
84707B,5.79
90002D,3.73
90027C,2.9
90059F,1.65
90177B,2.9
90209C,2.07
DOT,334.16
16238,0.42
16219,1.67
21976,1.25
22026,0.83
22066,3.29
85014A,12.46
21154,2.46
21316,5.79
21383,1.63
21448,3.29
21452,5.79
21484,7.46
21504,0.83
21537,8.29
22246,4.13
22288,2.46
22289,2.46
22475,10.79
22504,24.96
22608,1.63
22772,2.46
22781,14.96
22805,2.46
22970,4.96
21967,0.83
22062,5.79
22113,7.46
22123,4.96
40016,8.29
72801C,2.46
84231,1.46
84625A,5.79
84661B,2.46
85099C,4.13
85232A,9.96
90037B,2.48
90202B,2.9
90202D,2.9
DOT,307.85
22451,0.0
21371,2.55
21937,2.55
21933,2.55
21452,2.55
21918,0.36
21917,0.36
22964,1.85
20717,1.06
22329,1.45
20751,1.69
22984,0.36
21716,2.1
21249,2.55
22843,5.95
22842,5.95
22841,6.95
22839,12.75
22341,1.45
22796,8.5
72760B,8.49
22794,6.75
22829,8.5
22797,14.95
22802,16.95
22786,4.95
22785,5.95
22781,6.75
22728,3.39
22727,3.39
22789,1.65
85062,1.45
84032A,2.55
22070,3.39
22637,2.1
84378,1.06
84375,1.85
22973,1.45
22721,4.25
21069,1.06
22929,57.95
22325,4.25
22318,2.55
22317,2.55
20682,2.75
22844,7.65
20854,0.0
M,10.0
22076,2.46
22690,12.46
22725,8.29
22112,12.46
21930,4.96
84997b,8.29
85123a,6.63
22747,3.29
22748,3.29
22910,6.63
20960,2.46
20668,0.42
22758,2.46
71477,6.63
84970l,2.08
DOT,157.08
15056p,12.46
20674,2.46
22125,12.46
22726,8.29
47518f,4.13
84347,5.79
84828,2.46
DOT,171.04
20766,7.46
21069,2.46
21070,2.46
21071,2.46
21115,14.13
21213,2.08
21911,3.29
22118,11.63
40046A,1.25
37467,0.85
21844,5.79
21067,2.46
21442,1.63
84813,8.29
21313,1.63
21318,3.29
85188A,1.63
85194S,1.63
90096,2.46
90120D,4.15
90187B,3.32
DOT,403.81
21877,3.29
17096,0.42
21167,0.42
21192,3.29
21198,3.29
21199,3.29
22091,2.46
22101,2.46
22243,3.29
22336,1.25
22338,1.25
22339,1.25
22341,3.29
22420,0.83
22421,0.83
22675,2.46
22774,2.46
22798,5.79
22897,2.92
35916B,1.63
35916C,1.63
46776C,4.13
47570B,20.79
84249A,0.83
85038,4.13
85062,2.46
22741,1.63
22944,15.79
84949,3.29
85020,4.13
21733,5.79
21756,11.63
21773,2.46
84510E,2.46
84251C,0.83
21774,2.46
22342,3.29
22363,5.79
22372,8.29
71053,8.29
71459,1.66
21932,5.79
21972,2.92
22390,4.96
22497,8.29
22534,0.83
22556,3.29
22613,1.63
22745,4.13
22817,0.83
22863,5.79
22912,10.79
22701,5.79
22729,7.46
22254,2.46
22255,1.63
20763,7.46
20828,4.96
20839,9.13
20967,7.46
21171,3.29
21520,0.83
90123B,5.82
90174,2.48
DOT,214.42
84527,1.95
72799C,2.95
85212,0.85
71101E,0.85
21457,1.25
90072,3.75
90073,4.95
79191D,0.85
72134,0.85
21456,1.25
21317,5.45
35647,1.25
22215,7.65
90214G,1.25
21932,2.55
47570B,8.49
21408,8.29
21485,10.79
21846,4.13
21935,3.29
22025,0.83
22106,4.96
22152,1.63
21060,1.63
20685,7.46
20893,4.96
21033,5.79
22315,2.46
22317,5.79
22513,7.46
84945,1.8
85114B,3.29
DOT,144.45
21625,14.13
21706,9.96
21775,2.46
21883,1.63
85170D,4.13
90125E,4.13
DOT,105.71
22211,3.29
22367,4.13
22861,3.29
37448,3.29
72807C,8.29
79066K,1.63
82483,12.46
84596B,2.46
84638,14.13
84884A,8.29
22725,7.46
22794,15.79
21401,0.83
21933,5.79
22134,0.83
22963,1.63
37342,5.79
84792,9.13
84916,4.13
85187,3.29
DOT,127.09
72819,2.1
20725,4.96
21059,1.63
21232,3.29
21679,1.63
21992,5.79
22476,10.79
22776,19.96
84992,2.08
85071A,5.79
DOT,161.08
84872a,10.79
22381,4.96
DOT,80.46
48185,0.0
22938,1.65
70006,1.25
22763,8.5
46775D,16.95
84789,2.95
84823,0.0
22860,3.29
22933,5.79
35915C,3.29
47480,3.29
72351B,4.13
72800C,4.96
85111,2.46
85202,0.79
90051,7.07
DOT,163.67
22059,3.29
22068,3.29
22073,7.46
21407,8.29
20652,2.46
21454,1.63
22322,1.63
22473,10.79
22479,2.46
22487,19.96
22498,12.46
22609,1.63
22610,1.63
22618,19.96
22185,3.29
22228,1.63
22248,1.63
22249,1.63
22280,2.46
22293,2.92
22312,5.79
22313,5.79
21746,2.46
21749,4.13
21758,12.46
20803,3.29
21108,4.96
21507,0.83
21688,5.79
21695,5.79
21709,9.96
21980,0.83
22027,0.36
47503H,4.13
47566B,10.79
22251,2.46
90160D,7.07
90185A,4.15
90185B,4.15
22286,3.29
15056BL,12.46
20846,2.46
22325,11.63
22465,3.29
22677,2.46
22819,0.83
22834,4.13
21262,7.46
90190A,2.9
90201A,2.9
90201B,2.9
90201C,2.9
DOT,124.16
90000B,6.23
90160A,7.07
90160B,7.07
90160C,7.07
21631,12.75
20795,2.1
84976,1.69
84800M,1.27
84632,59.95
22257,1.25
90197B,4.95
22193,16.63
79321,10.79
84987,3.75
DOT,150.25
84988,3.75
72801c,2.46
22405,2.46
22090,6.63
21210,3.75
21974,3.75
85175,13.29
20831,4.13
22256,2.46
22685,2.46
22683,2.46
22754,1.63
84755,1.24
84813,24.96
21879,1.63
21891,2.46
21907,4.13
22529,0.83
22531,0.83
22536,0.83
21633,24.96
22537,0.83
22468,13.29
22258,2.46
22314,5.79
22375,8.29
21422,1.63
22764,49.96
22795,13.29
22903,5.79
22931,4.96
90120A,4.25
90120B,4.15
90120C,4.15
90214E,0.83
DOT,216.11
85015,2.46
85088,4.13
90037A,2.48
22939,10.79
90125C,0.85
22663,1.65
21257,6.95
21407,3.75
35913B,0.85
22146,1.95
21519,0.36
22627,7.65
21670,3.29
21671,3.29
22498,8.29
22728,8.29
22729,8.29
84989a,2.08
47570b,20.79
21988,1.63
22374,8.29
22509,33.33
22645,4.13
85049e,3.29
DOT,247.54
21476,14.95
22183,5.95
37351,1.25
85160A,1.25
21348,0.0
21988,0.64
16052,0.42
85096,0.0
21623,8.5
21617,3.25
21588,2.1
20986,2.46
21977,2.08
84378,3.29
84997a,8.29
85039a,3.29
37333,10.79
DOT,200.38
22854,4.25
22934,5.79
82613B,2.46
84968C,24.96
85173,4.96
85232D,9.96
21947,2.46
22081,3.29
DOT,246.37
22268,1.63
22299,2.46
22311,5.79
90214I,0.83
90214V,0.83
22431,4.13
22432,4.13
22471,10.79
22496,5.79
85188B,1.63
85203,0.79
90104,0.82
90124B,9.96
22653,4.13
22760,24.96
22762,29.17
22770,29.17
22833,100.0
22869,4.13
22873,4.13
84950,1.38
35923,2.46
62094B,4.96
22935,6.63
21207,1.63
21222,2.46
21344,20.79
21413,2.46
21446,2.46
21470,7.46
21472,7.46
21557,5.79
21640,1.63
84974,9.95
22606,12.75
21107,5.79
21109,13.29
21131,8.29
21165,4.13
22837,9.13
84509A,7.46
21534,9.96
21539,9.96
21630,18.29
21682,9.96
21899,1.63
21901,1.63
21955,14.13
20801,4.96
20802,3.29
20832,1.63
22192,16.63
DOT,200.33
22582,4.96
22602,1.63
22617,10.79
82613C,2.46
22684,2.46
22895,5.79
22768,19.96
22910,5.79
35653,5.79
46776D,4.13
72821,1.65
85232B,4.25
22596,0.72
M,1715.85
85161,0.0
20699,0.0
21897,0.0
20934,4.95
15056P,4.65
82583,0.0
85188B,0.0
22904,2.55
22091,1.06
M,4.65
84279B,0.0
35922,0.0
84917,0.0
84455,0.0
84227,0.0
84452,0.0
22146,0.0
85126,6.75
M,4.0
90123D,5.95
90123A,5.95
90010E,8.95
90148,12.75
90016B,8.5
90016A,8.5
84847,3.75
85188A,0.85
20898,2.95
85141,8.95
21316,2.95
21320,2.55
84967A,0.0
84967B,0.0
84966B,0.0
84966A,0.0
22822,4.95
37413,0.0
79063D,0.0
20798,0.0
85049B,0.0
75013B,0.0
35607A,0.0
22089,2.55
22184,0.0
DCGS0055,0.0
DCGS0072,0.0
DCGS0074,0.0
22426,8.29
DOT,3.29
85026B,1.63
85034C,8.29
85093,2.46
85094,2.46
21128,12.46
90012A,9.98
90019B,5.4
90141A,5.4
90183C,2.9
90185C,4.15
90190C,2.9
DCGS0069,15.79
DOT,223.89
21367,4.96
21368,4.96
21372,5.79
21382,5.79
21677,1.63
22135,0.83
22229,1.63
22247,1.63
22250,1.63
22270,7.46
22273,5.79
22281,12.46
22310,3.29
22409,2.46
22553,3.29
22796,20.79
47590A,10.79
47599B,4.13
48184,14.13
71279,5.79
72800E,3.29
79030D,12.46
84631,15.79
84661B,4.96
17165D,0.0
20734,0.0
20864,0.0
20910,0.0
21282,0.0
21645,0.0
21805,0.0
21841,0.0
22143,0.0
22765,0.0
35644,0.0
35991,0.0
47579,0.0
84424A,0.0
84509F,0.0
84526,0.0
84664,0.0
84964B,0.0
84975,0.0
85028L,0.0
85028S,0.0
85031C,0.0
85110,0.0
85119,0.0
85179B,0.0
85232B,0.0
90000C,0.0
90095,0.0
90091,0.0
DCGS0057,0.0
20818,3.75
85160B,1.25
84465,2.95
20851,5.95
22881,1.95
84715,2.95
84919,6.95
84907,7.65
85024B,1.65
21394,4.13
21530,5.79
21654,3.29
21917,0.83
15039,1.63
17091J,2.46
20956,2.46
21111,5.79
21200,3.29
21201,4.96
21209,3.29
DCGS0003,2.46
DOT,230.61
22605,24.96
22626,16.63
22804,3.29
22811,5.79
22902,4.13
21250,5.79
22965,4.13
22976,2.46
35637C,19.13
40003,3.29
21265,5.79
21814,2.92
22114,9.13
22119,14.13
22147,4.13
22208,3.29
22209,3.29
22852,8.29
DOT,188.88
21179,3.29
22203,7.46
22621,2.92
85174,10.79
DOT,192.21
22559,1.06
85014B,4.95
85014A,4.95
22414,6.75
84029E,7.46
84997d,8.29
20829,4.13
21386,1.63
22216,1.63
22223,9.96
22264,1.63
22505,10.79
22932,4.96
22957,5.79
37462E,0.83
71403,5.79
79160,3.29
85124C,4.96
DOT,157.76
71496B,0.65
15036,0.65
15036,0.53
85146,5.95
35915C,1.65
17028J,0.42
17084A,0.21
84795C,7.95
84660A,3.75
21758,6.45
62074B,0.42
84279B,3.75
84795C,0.0
21922,6.95
84795B,6.95
16016,0.72
85208,1.69
21563,2.55
21564,2.55
22817,0.36
22983,0.36
10135,2.46
21001,4.13
21812,9.96
21815,2.92
21873,3.29
22070,7.46
84006,1.63
84086C,4.13
84279B,8.29
84660B,7.46
DOT,86.77
22156,0.72
85230A,0.29
47591B,0.0
85063,14.95
35004G,1.95
84801B,2.1
84805A,3.75
22242,0.0
21448,0.0
84748,0.0
84465,0.0
84509C,2.95
47421,0.36
47422,0.36
17136A,0.21
21070,1.06
22151,0.36
85206A,3.29
90205C,1.65
DOT,189.59
16216,1.25
18094C,2.46
21084,1.63
21114,10.79
22559,2.46
22647,3.29
22849,33.29
22984,0.83
51014A,1.63
84683,2.46
84951A,4.96
84951B,4.96
84952C,7.46
21294,2.46
21544,1.63
21626,4.13
21676,1.63
21781,29.13
21850,4.13
21905,4.13
21918,0.83
22108,3.29
22334,3.29
22378,4.13
22671,1.45
21115,5.95
35923,1.25
22899,4.13
79066k,1.63
DOT,108.75
22410,2.46
22698,5.79
20749,16.63
22149,4.96
22174,4.13
22403,2.46
84969,8.29
84993a,0.83
DOT,172.42
DOT,142.29
21578,4.96
22674,2.46
72807b,8.29
21359,33.29
21580,4.96
22671,3.29
70006,3.29
84509b,7.46
DOT,259.75
84708B,4.95
75049L,0.85
21849,4.13
21913,7.46
22089,5.79
22180,20.79
22291,2.92
22292,2.92
22414,14.13
22561,3.29
22690,14.13
22916,1.63
22917,1.63
22918,1.63
22919,1.63
22920,1.63
84660A,7.46
84876B,7.46
84926A,2.46
84976,3.29
85016,2.46
90085,1.63
DOT,174.12
15044B,5.79
18097C,4.96
44089A,0.42
84723,7.95
22038,0.42
85049F,0.0
35004C,0.0
84086C,2.95
84429A,2.95
37462E,0.42
79063C,0.0
79062D,0.0
22300,2.1
21143,4.13
21987,1.63
22142,3.29
22222,9.96
22847,33.29
72801D,2.46
84559A,1.66
84559B,1.66
84849D,3.29
85180A,9.13
90214W,0.83
DOT,168.53
21980,0.25
22713,0.36
22985,0.34
22698,2.55
21877,1.06
22348,0.72
22730,3.39
22725,3.39
22652,1.45
21984,0.25
21175,2.55
21155,2.55
22894,9.95
82483,6.95
82486,8.95
21174,2.08
90037B,2.55
90098,2.55
22103,1.45
15058C,7.95
22989,2.95
84406B,4.15
85036A,3.81
22412,1.85
44235,0.36
44234,0.18
21788,0.65
21789,1.63
22057,3.29
22519,4.13
22673,3.29
84968d,24.96
DOT,230.08
22524,3.29
DOT,164.46
22541,0.42
21471,7.46
21524,14.13
21872,3.29
21922,16.63
22031,0.83
22259,2.46
22639,4.96
22748,4.13
22813,4.13
72598,1.63
72802A,8.29
84865,16.63
84931B,4.96
85184C,5.79
DOT,208.12
16168M,0.83
21202,3.29
21397,3.29
22563,1.06
22564,1.06
47566B,4.95
21035,3.25
21355,0.0
85184C,2.55
22520,1.63
84509a,7.46
DOT,166.92
21917,0.79
21918,0.79
22695,3.29
DOT,212.04
22989,3.25
47504H,1.25
47566,4.15
21166,2.08
21972,2.46
22113,8.29
22665,6.63
22666,6.63
22732,1.63
84997c,8.29
21041,6.63
21155,4.96
47566,4.95
84452,0.85
84997D,4.15
84997B,4.15
84997C,4.15
84997A,4.15
35645,0.0
82484,7.95
84611B,0.0
84612B,0.0
84613A,0.0
84613C,0.0
84614A,0.0
82095,0.0
84306,0.0
84638,0.0
84631,0.0
21087,0.0
22353,2.55
22863,2.55
22173,2.55
22990,4.95
84568,0.21
84598,0.21
84659A,2.55
22609,0.85
20694,3.75
85092,3.35
37413,1.25
35969,0.0
35954,0.0
21719,1.63
21722,1.63
22376,8.29
22384,2.46
22990,10.79
35818P,3.29
35819B,2.46
47591D,4.13
84527,4.13
84569D,2.46
84947,2.46
85025B,3.29
90036D,7.9
90146,7.9
90175D,9.15
DOT,183.09
79321,5.75
21494,4.96
21851,4.13
22155,0.83
22396,2.46
22399,2.46
22640,4.96
22691,14.13
22797,33.29
22955,4.13
35911A,4.13
35912B,5.79
35954,0.82
84356,19.96
85185B,5.79
90214T,0.83
DCGSSBOY,3.29
DCGSSGIRL,3.29
DOT,218.26
21035,6.25
21175,4.96
21208,3.29
35815P,2.1
82484,4.77
16207B,0.0
22378,1.85
84880,0.0
21228,1.25
21723,1.63
22021,3.29
22482,2.46
22611,9.96
22870,4.13
22879,4.13
22889,4.13
22968,19.96
82484,16.63
85032A,4.13
DOT,171.42
22660,12.46
22896,5.79
79321,12.46
22167,19.96
85114b,3.29
85215,1.24
DOT,110.13
84536a,0.79
DOT,179.29
20984,1.63
DOT,153.71
22775,1.06
21080,0.72
84596J,2.46
84678,4.96
84712B,7.46
84763,2.46
85035B,8.29
90198B,4.15
90200B,4.15
DOT,234.92
15036,1.63
16207A,3.29
21125,2.46
21641,1.63
21666,1.63
22214,4.96
22274,5.79
22279,2.46
22661,1.63
22888,4.13
72760B,20.79
82486,16.63
84596E,2.46
84596F,2.46
85150,0.0
82552,1.25
21175,2.08
82583,1.85
22662,1.45
85232A,4.25
20902,5.55
85232D,4.25
22769,0.0
17012C,2.46
21220,2.46
21291,1.63
21826,2.46
22327,5.79
22344,1.63
22458,4.96
22459,4.96
22784,10.79
22872,4.13
22913,10.79
35921,4.96
72799F,3.29
72807B,8.29
72812,4.13
79403,1.63
84509E,7.46
84563B,11.63
DOT,213.15
20748,24.96
47591d,4.96
82001s,7.46
85014b,12.46
DOT,225.17
21172,4.13
DOT,254.08
90202B,2.95
90202C,2.95
90174,2.55
90039C,3.75
90120B,4.25
90122B,4.95
79063D,0.42
90070,5.95
75178,1.25
75172,3.75
22627,0.0
DOT,206.15
11001,3.29
20768,4.96
20771,4.96
22332,3.29
22887,4.13
48129,14.13
82567,4.13
85032B,4.13
45013,2.95
21636,2.55
22616,0.22
21981,0.22
21982,0.22
21986,0.22
21985,0.22
22847,0.0
85177,0.64
22651,0.72
21878,0.72
21746,1.06
22301,2.1
84535B,0.0
71510,0.85
21874,1.06
15056N,4.95
M,0.41
22525,3.29
DOT,208.92
21889,3.29
21641,0.85
44265,4.25
21717,0.0
84801B,0.0
21204,3.29
21454,0.83
21455,0.83
21703,0.83
35915B,0.83
71270,2.46
22261,1.63
82567,1.63
84422,1.63
84997D,8.29
DOT,248.48
17084P,0.42
20653,2.46
20707,0.83
21094,0.83
21471,2.95
22828,145.0
22491,1.63
82583,4.96
20998,5.79
DOT,198.21
35241,4.25
M,4.5
M,71.46
D,64.27
D,65.91
82484,6.75
82600,1.85
20966,1.06
90055,2.55
90064B,3.75
90011B,2.95
90064A,3.75
90063A,8.5
90063B,8.5
90029,8.5
21655,0.0
22543,0.32
M,856.48
D,84.8
M,190.8
44089C,0.42
44236,4.65
22748,1.85
22926,4.95
22782,21.95
90175A,9.15
DOT,168.19
21830,0.83
21898,2.46
22061,20.79
21577,4.96
21689,8.29
21724,1.63
22914,10.79
22989,6.25
35915C,0.83
47574A,2.46
21065,11.63
21084,0.83
21090,0.83
21179,1.63
21439,2.46
22535,0.83
22894,8.29
82095,4.96
85136A,8.29
90014B,10.4
90024B,8.32
84406B,0.0
84519A,2.55
M,1.95
D,70.01
M,208.16
C2,15.0
22503,24.95
84798B,2.55
84803A,1.69
17003,0.29
21914,2.46
22440,0.83
22521,1.63
22523,1.63
22566,1.63
22789,4.13
90086,1.63
DOT,127.24
20659,2.46
21162,3.29
21248,3.29
20992,1.63
84406B,3.5
84509G,2.95
84509A,2.95
21681,9.95
35909B,2.95
90180B,9.95
90152C,5.95
90152A,5.95
90018A,4.25
90023,4.25
21422,0.72
21421,1.06
84880,7.5
21287,0.38
84406B,8.29
84796B,8.29
85150,4.79
85170C,4.13
90128D,2.46
DOT,138.5
22138,10.79
21332,24.96
20902,12.46
20970,7.46
23231,0.34
23230,0.34
22989,2.75
22990,4.25
22907,0.72
22613,0.72
22631,1.65
22556,1.45
21164,2.55
20973,0.55
21058,0.72
21195,1.69
21191,1.69
21192,1.45
84663A,5.95
22883,1.95
22885,1.95
22780,3.75
85180A,3.81
20931,2.95
21785,0.0
M,1435.79
BANK CHARGES,566.37
M,869.55
22461,10.95
35637A,5.95
85163B,10.95
21673,1.06
84661C,2.55
84857C,8.5
84859C,5.95
22747,1.85
22745,1.85
22746,1.85
21785,0.65
20803,1.65
21756,5.45
23232,0.34
79160,1.69
M,3.75
22092,2.46
22446,6.63
21618,7.46
22538,0.83
22871,4.13
84360,13.29
21095,1.63
DOT,111.86
22335,0.55
22185,1.45
22192,7.65
18007,0.06
48138,7.65
79406,0.22
22289,1.25
22980,1.65
22993,1.25
21556,2.25
21206,3.29
21288,3.29
21389,1.63
21457,2.46
21555,4.96
22186,5.79
22304,4.96
22391,4.96
22821,1.25
22832,20.79
51014L,1.63
85136C,8.29
DOT,149.49
23006,0.42
23004,0.42
23002,0.42
23003,0.42
23000,0.42
22994,0.42
22998,0.42
21633,12.75
22890,19.96
35004B,12.46
DOT,213.08
22313,8.29
84795b,16.63
DOT,143.04
21982,0.79
22180,19.96
22615,0.79
DOT,132.25
21916,0.79
22086,6.63
84596f,2.46
DOT,207.79
DOT,159.46
84596g,2.46
DOT,185.83
22182,9.96
DOT,135.75
22691,12.46
22733,1.63
22736,4.13
22739,4.13
22898,4.96
22991,1.95
22992,1.95
21672,1.06
21671,1.06
21670,1.06
21898,2.95
22805,1.06
22772,1.06
22771,1.06
82582,1.85
21905,1.85
21174,1.85
82599,1.69
22674,1.06
84406B,3.75
77101A,1.06
37413,0.39
79063D,0.18
22191,7.65
22993,1.06
22937,2.1
23003,0.36
22999,0.36
22998,0.36
22995,0.36
22996,0.36
22691,6.75
22978,3.75
22997,0.42
23005,0.42
22996,0.42
22995,0.42
22999,0.42
79062D,0.65
20837,2.95
47341A,3.75
16033,0.0
20782,10.79
20981,1.63
22359,5.79
22635,19.96
22956,4.13
47580,4.96
gift_0001_30,25.0
DOT,179.94
16048,0.83
17003,0.63
47594B,4.13
82616C,2.46
84596G,2.46
84596L,2.46
84877B,3.75
22411,4.12
22633,0.0
22867,0.0
22120,8.5
22845,5.55
62094B,0.0
22190,1.85
84926E,1.25
84997C,0.0
22351,1.65
21087,0.83
21110,13.29
21124,2.46
21126,2.46
21847,4.13
22500,10.79
22507,4.96
22628,9.96
22938,4.13
22996,0.83
23000,0.83
23004,0.83
23006,0.83
37491A,3.29
37491D,3.29
37495,7.46
47310M,3.29
84843,11.63
84872A,10.79
85095,4.13
DOT,149.02
M,82.5
44092C,0.85
79331,1.65
85092,1.25
84306,10.95
22223,4.25
44092B,0.85
90018B,4.25
90065A,6.75
90191,12.75
90024F,8.5
90026D,8.5
90024C,8.5
90000B,5.95
90000D,5.95
90000A,5.95
90026C,8.5
90026B,8.5
20705,6.95
